Cell;longitude;latitude;AAT_CAC_58.9;AAT_CAC_63.6;AAT_CAC_67.8;AAT_CAC_69.3;AAT_CAC_70.8;AAT_CAC_72.2;AAT_CAC_78.1;AAT_CAC_92.2;AAT_CAC_104.6;AAT_CAC_107.0;AAT_CAC_110.4;AAT_CAC_119.4;AAT_CAC_120.2;AAT_CAC_130.5;AAT_CAC_134.3;AAT_CAC_138.9;AAT_CAC_156.2;AAT_CAC_163.0;AAT_CAC_174.0;AAT_CAC_194.7;AAT_CAC_198.0;AAT_CAC_202.0;AAT_CAC_210.6;AAT_CAC_211.2;AAT_CAC_216.2;AAT_CAC_217.9;AAT_CAC_246.7;AAT_CAC_256.7;AAT_CAC_266.6;AAT_CAC_270.2;AAT_CAC_286.3;AAT_CAC_288.3;AAT_CAC_291.5;AAT_CAC_299.6;AAT_CAC_304.6;AAT_CAC_306.1;AAT_CAC_323.8;AAT_CAC_347.1;AAT_CAC_358.9;AAT_CAC_371.8;AAT_CAC_378.2;AAT_CAC_398.7;AAT_CAC_418.2;AAT_CAC_440.8;AAT_CAC_483.8;ATC_CAC_54.3;ATC_CAC_63.8;ATC_CAC_80.5;ATC_CAC_93.6;ATC_CAC_100.8;ATC_CAC_103.0;ATC_CAC_140.6;ATC_CAC_160.2;ATC_CAC_166.1;ATC_CAC_195.4;ATC_CAC_202.0;ATC_CAC_203.0;ATC_CAC_213.2;ATC_CAC_225.5;ATC_CAC_240.8;ATC_CAC_252.8;ATC_CAC_286.4;ATC_CAC_311.4;ATC_CAC_332.2;ATC_CAC_345.9;ATC_CAC_372.2;ATC_CAC_374.1;ATC_CAC_388.4;ATC_CAC_395.6;ATC_CAC_431.7;ATC_CAC_433.9;ATC_CAC_438.8;ATC_CAC_441.9;ATC_CAC_462.2;ATC_CAC_474.2;ATG_CTG_51.6;ATG_CTG_62.5;ATG_CTG_90.6;ATG_CTG_107.4;ATG_CTG_109.9;ATG_CTG_116.3;ATG_CTG_124.4;ATG_CTG_127.3;ATG_CTG_137.5;ATG_CTG_157.4;ATG_CTG_160.4;ATG_CTG_162.9;ATG_CTG_164.4;ATG_CTG_168.8;ATG_CTG_175.9;ATG_CTG_179.8;ATG_CTG_182.0;ATG_CTG_186.0;ATG_CTG_187.9;ATG_CTG_194.6;ATG_CTG_197.7;ATG_CTG_203.1;ATG_CTG_209.5;ATG_CTG_223.3;ATG_CTG_224.5;ATG_CTG_227.3;ATG_CTG_229.4;ATG_CTG_238.1;ATG_CTG_241.6;ATG_CTG_253.7;ATG_CTG_264.4;ATG_CTG_281.8;ATG_CTG_342.2;ATG_CTG_355.0;ATG_CTG_420.3;ATG_CTG_425.6
L10-4;7.608;46.2471;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
L12-1;8.0256;46.2512;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0
L12-2;8.0256;46.2512;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0
L12-4;8.0256;46.2512;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0
L14-1;8.7895;46.3807;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
L14-2;8.7895;46.3807;1;1;0;1;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
L14-4;8.7895;46.3807;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
L16-1;9.4034;46.3989;1;0;1;1;0;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
L16-2;9.4034;46.3989;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
L16-4;9.4034;46.3989;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
L18-1;10.2975;46.2462;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0
L18-2;10.2975;46.2462;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
L18-4;10.2975;46.2462;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
L20-1;10.8844;46.2219;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1
L20-2;10.8844;46.2219;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
L20-4;10.8844;46.2219;0;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1
L22-1;11.5522;46.3469;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1
L22-2;11.5522;46.3469;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1
L22-4;11.5522;46.3469;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;1
L24-1;12.085;46.3433;0;0;0;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
L24-2;12.085;46.3433;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0
L24-4;12.085;46.3433;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1
L26-1;12.9236;46.3702;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
L26-2;12.9236;46.3702;1;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1
L26-4;12.9236;46.3702;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1
M07-1;6.4831;46.0094;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
M07-2;6.4831;46.0094;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M07-4;6.4831;46.0094;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M09-1;7.085;46.0267;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
M09-2;7.085;46.0267;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M09-4;7.085;46.0267;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M11-1;7.8141;46.0595;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M11-2;7.8141;46.0595;1;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M11-4;7.8141;46.0595;1;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M13-1A;8.4739;46.0622;1;1;0;1;0;1;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
M13-2;8.4739;46.0622;1;1;0;0;0;1;1;1;0;1;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0
M13-4;8.4739;46.0622;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
M15-1;9.1665;46.1577;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M15-2;9.1665;46.1577;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M15-4;9.1665;46.1577;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0
M17-1;9.9207;46.0731;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M17-2;9.9207;46.0731;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M17-4;9.9207;46.0731;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M19-1;10.3978;46.0442;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
M19-2;10.3978;46.0442;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0
M19-4;10.3978;46.0442;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
M21-1;11.0488;46.1497;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0
M21-2;11.0488;46.1497;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0
M21-4;11.0488;46.1497;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1
M23-1;11.8113;46.0938;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
M23-2;11.8113;46.0938;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1
M23-4;11.8113;46.0938;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1
M25-1;12.5038;46.1186;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
